filename,Di_A,Df_A,Dif_A,density_gcc,unit_cell_volume_A3,SA_A2,SA_m2_cm3,SA_m2_g,AV_A3,AV_fraction,AV_cm3_g,num_channels,num_pockets
DB0-m3_o480_o155_f0_fsc.sym.15_repeat,7.06731,5.26305,6.49102,0.866309,1620.41,310.209,1914.39,2209.82,205.792,0.127,0.146599,1,0
DB0-m3_o480_o20_f0_fsc.sym.12_repeat,9.44567,6.94726,9.42551,0.899036,1191.5,226.991,1905.08,2119.03,259.986,0.2182,0.242705,1,0
DB0-m3_o48_o17_f0_fsc.sym.19_repeat,7.55634,7.21924,7.55634,1.19677,1256.11,175.983,1401.01,1170.66,145.96,0.1162,0.0970948,1,0
DB0-m3_o48_o25_f0_fsc.sym.3_repeat,6.77497,4.44080,6.34893,0.901802,1309.73,220.016,1679.85,1862.77,110.542,0.0844,0.0935904,1,0
DB0-m3_o490_o158_f0_fsc.sym.66_repeat,5.99678,4.89367,5.99495,1.09405,1213.25,171.22,1411.25,1289.93,64.7876,0.0534,0.0488094,1,0
DB0-m3_o490_o158_f0_fsc.sym.8_repeat,5.30957,3.72423,5.26892,1.16257,1215.63,0,0,0,0,0,0,0,1
DB0-m3_o490_o21_f0_fsc.sym.17_repeat,5.92173,4.43690,5.91577,0.985184,1128.03,166.1,1472.48,1494.62,49.859,0.0442,0.0448647,1,0
DB0-m3_o490_o22_f0_fsc.sym.16_repeat,5.58119,3.94661,5.57585,1.35324,831.073,45.0236,541.753,400.337,15.2917,0.0184,0.013597,1,0
DB0-m3_o49_o159_f0_fsc.sym.19_repeat,6.31022,4.00687,6.28655,1.03027,1240.1,163.51,1318.52,1279.78,82.3428,0.0664,0.0644492,1,0
DB0-m3_o49_o159_f0_fsc.sym.5_repeat,7.91979,5.30223,7.82768,0.959241,1241.63,225.547,1816.55,1893.73,168.364,0.1356,0.141362,1,0
DB0-m3_o4_o11_f0_nbo.sym.64_repeat,15.59996,9.60102,15.59235,0.485302,5267,1000.03,1898.68,3912.36,2202.66,0.4182,0.861732,1,0
DB0-m3_o4_o11_f0_pcu.sym.45_repeat,6.75451,5.20318,6.71322,0.942927,1203.2,152.021,1263.47,1339.95,79.8922,0.0664,0.070419,1,0
DB0-m3_o4_o13_f0_pcu.sym.32_repeat,8.01152,7.53214,8.01152,0.81059,1405.79,230.299,1638.21,2021.02,236.173,0.168,0.207256,1,0
DB0-m3_o4_o1470_f0_fsc.sym.12_repeat,5.62656,4.43911,5.58176,1.40921,852.108,76.7678,900.916,639.305,33.4026,0.0392,0.0278169,1,0
DB0-m3_o4_o14_f0_nbo.sym.97_repeat,14.15680,9.22211,13.90135,0.590842,5247.91,963.585,1836.13,3107.66,1944.87,0.3706,0.627241,1,0
DB0-m3_o4_o15_f0_nbo.sym.103_repeat,14.21305,9.39024,14.21305,0.535918,5262.67,982.593,1867.1,3483.93,2049.28,0.3894,0.726604,1,0
DB0-m3_o4_o15_f0_nbo.sym.118_repeat,12.77185,7.83532,12.77185,0.563981,5263.25,1083.46,2058.53,3650,1695.82,0.3222,0.571296,1,0
DB0-m3_o4_o15_f0_nbo.sym.22_repeat,15.83684,8.99293,15.83684,0.549084,5260.61,996.22,1893.73,3448.9,1963.26,0.3732,0.679677,1,0
DB0-m3_o4_o17_f0_nbo.sym.133_repeat,13.49018,9.29778,13.49018,0.495518,14475,2913.96,2013.1,4062.63,5630.76,0.389,0.785037,1,0
DB0-m3_o4_o17_f0_nbo.sym.71_repeat,16.15821,9.76838,16.03226,0.417442,14428.9,2522.69,1748.36,4188.27,7023.97,0.4868,1.16615,1,0
DB0-m3_o4_o17_f0_pcu.sym.25_repeat,8.29341,7.50844,8.20825,0.768413,1623.56,290.909,1791.8,2331.82,337.7,0.208,0.270688,1,0
DB0-m3_o4_o19_f0_nbo.sym.17_repeat,15.90158,10.79348,15.86953,0.455965,22856,4194.18,1835.05,4024.53,11332,0.4958,1.08736,1,0
DB0-m3_o4_o19_f0_nbo.sym.8_repeat,14.64675,9.13162,14.64675,0.551522,22970.3,4337.14,1888.15,3423.52,10106.9,0.44,0.797792,1,0
DB0-m3_o4_o19_f0_pcu.sym.2_repeat,7.61380,7.03237,7.61380,0.77855,1290.82,232.752,1803.14,2316.02,234.413,0.1816,0.233254,1,0
DB0-m3_o4_o20_f0_pcu.sym.36_repeat,8.86421,7.63062,8.86421,0.709619,1570.68,286.389,1823.34,2569.47,360.943,0.2298,0.323836,1,0
DB0-m3_o4_o20_f0_pcu.sym.86_repeat,9.13028,7.67283,9.13028,0.669202,1571.3,304.048,1935.01,2891.52,407.282,0.2592,0.387327,1,0
DB0-m3_o4_o22_f0_nbo.sym.11_repeat,14.35171,8.54017,14.35171,0.566921,5212.3,987.262,1894.1,3341.03,1869.13,0.3586,0.63254,1,0
DB0-m3_o4_o23_f0_pcu.sym.27_repeat,8.32209,6.05013,8.32209,0.698677,1723.76,374.002,2169.68,3105.42,333.375,0.1934,0.276809,1,0
DB0-m3_o4_o23_f0_pcu.sym.95_repeat,7.42869,5.59976,7.42869,0.859461,1724.17,243.634,1413.05,1644.12,158.623,0.092,0.107044,1,0
DB0-m3_o4_o25_f0_nbo.sym.102_repeat,15.71296,8.93028,15.71296,0.423721,15359.4,2745.67,1787.61,4218.84,7231.21,0.4708,1.11111,1,0
DB0-m3_o4_o25_f0_nbo.sym.116_repeat,16.74027,10.45250,16.72892,0.360181,15281.8,2704.81,1769.95,4914.05,8273.59,0.5414,1.50313,1,0
DB0-m3_o4_o25_f0_nbo.sym.5_repeat,12.64029,8.63965,12.64029,0.483843,15362.5,3081.32,2005.75,4145.45,5800.86,0.3776,0.780418,1,0
DB0-m3_o4_o25_f0_pcu.sym.67_repeat,7.69781,6.35418,7.69781,0.693547,1727.15,326.369,1889.64,2724.6,237.31,0.1374,0.198112,1,0
DB0-m3_o4_o27_f0_nbo.sym.12_repeat,16.22227,11.56766,16.21966,0.37063,18539.9,2946.58,1589.32,4288.15,10438,0.563,1.51903,1,0
DB0-m3_o4_o27_f0_nbo.sym.58_repeat,14.94031,11.13128,14.93151,0.443532,18395.6,3127.25,1700,3832.88,8686.39,0.4722,1.06464,1,0
DB0-m3_o4_o470_f0_fsc.sym.27_repeat,6.02168,4.60743,5.99102,1.21007,863.407,95.6921,1108.31,915.904,35.9177,0.0416,0.0343782,1,0
DB0-m3_o4_o4_f0_nbo.sym.95_repeat,14.68623,8.15684,14.68623,0.533802,10503.6,2006.97,1910.75,3579.5,4153.12,0.3954,0.740724,1,0
DB0-m3_o4_o6_f0_nbo.sym.27_repeat,16.17648,10.32667,16.17648,0.377522,15458.7,2726.07,1763.45,4671.13,8156.02,0.5276,1.39753,1,0
DB0-m3_o4_o7_f0_pcu.sym.1_repeat,10.83399,7.68313,10.83399,0.597929,1919.84,362.63,1888.86,3159,548.306,0.2856,0.477649,1,0
DB0-m3_o4_o9_f0_nbo.sym.81_repeat,14.76536,10.86858,14.76536,0.554481,5251.34,949.077,1807.3,3259.45,1938.8,0.3692,0.665848,1,0
DB0-m3_o500_o156_f0_fsc.sym.58_repeat,5.68132,4.34030,5.51775,1.14572,1610.57,244.182,1516.12,1323.29,109.841,0.0682,0.0595259,1,0
DB0-m3_o500_o23_f0_fsc.sym.24_repeat,5.25206,4.15963,5.20803,0.962556,1309.94,147.468,1125.76,1169.55,24.6269,0.0188,0.0195313,1,0
DB0-m3_o500_o23_f0_fsc.sym.8_repeat,5.78569,4.46050,5.76038,0.957126,1310.68,128.85,983.078,1027.11,51.3787,0.0392,0.0409559,1,1
DB0-m3_o50_o22_f0_fsc.sym.1_repeat,5.62792,5.24184,5.62792,1.18993,830.612,75.9023,913.812,767.955,37.0453,0.0446,0.0374812,1,0
DB0-m3_o50_o6_f0_fsc.sym.8_repeat,6.03103,5.13842,6.02827,0.868642,1340.56,276.511,2062.65,2374.57,146.925,0.1096,0.126174,1,0
DB0-m3_o51_o13_f0_fsc.sym.83_repeat,6.53048,6.00357,6.53048,0.952415,1268.03,209.733,1654.01,1736.64,146.838,0.1158,0.121586,1,0
DB0-m3_o51_o155_f0_fsc.sym.18_repeat,6.62043,5.23070,6.62038,0.824969,1971.7,334.764,1697.84,2058.07,182.974,0.0928,0.112489,1,2
DB0-m3_o51_o159_f0_fsc.sym.38_repeat,7.68058,5.46655,7.68058,0.971014,1512.3,210.395,1391.23,1432.76,171.495,0.1134,0.116785,1,0
DB0-m3_o51_o20_f0_fsc.sym.16_repeat,8.85579,7.87667,8.85579,0.863682,1420.98,251.301,1768.51,2047.64,319.151,0.2246,0.260049,1,0
DB0-m3_o520_o14_f0_fsc.sym.76_repeat,6.33617,4.35059,6.32440,1.00948,1191.35,153.046,1284.64,1272.58,68.6217,0.0576,0.0570591,1,1
DB0-m3_o520_o156_f0_fsc.sym.13_repeat,8.41856,6.11258,8.41699,0.701134,2239.2,536.568,2396.25,3417.69,478.293,0.2136,0.30465,1,0
DB0-m3_o520_o159_f0_fsc.sym.32_repeat,7.99815,6.14278,7.99815,0.892482,1725.58,312.128,1808.82,2026.74,202.238,0.1172,0.131319,1,0
DB0-m3_o520_o25_f0_fsc.sym.8_repeat,10.08847,7.62498,10.08847,0.657969,1825.21,379.592,2079.72,3160.82,471.998,0.2586,0.393028,1,0
DB0-m3_o52_o14_f0_fsc.sym.39_repeat,6.11265,4.76267,6.11265,1.06026,1192.29,145.018,1216.29,1147.17,60.0916,0.0504,0.0475355,1,0
DB0-m3_o52_o158_f0_fsc.sym.25_repeat,6.45267,5.02725,6.44066,0.891783,1715.59,272.041,1585.7,1778.12,127.64,0.0744,0.0834284,1,0
DB0-m3_o52_o159_f0_fsc.sym.1_repeat,10.22446,7.58055,10.22446,0.693005,1718.65,354.984,2065.48,2980.47,445.817,0.2594,0.374312,1,0
DB0-m3_o52_o159_f0_fsc.sym.28_repeat,8.23333,7.16430,8.10514,0.762282,1719.43,327.45,1904.41,2498.3,325.317,0.1892,0.248202,1,0
DB0-m3_o52_o23_f0_fsc.sym.30_repeat,7.82564,6.38750,7.77006,1.12287,1829.66,276.35,1510.39,1345.11,216.265,0.1182,0.105266,1,0
DB0-m3_o530_o14_f0_fsc.sym.24_repeat,5.72533,4.07799,5.69197,1.01819,1479.94,173.419,1171.8,1150.87,59.4935,0.0402,0.0394819,1,1
DB0-m3_o530_o155_f0_fsc.sym.16_repeat,10.23826,8.37013,10.23826,0.659418,2794.25,607.762,2175.05,3298.44,686.267,0.2456,0.37245,1,0
DB0-m3_o530_o155_f0_fsc.sym.56_repeat,10.65747,7.90286,10.58614,0.749516,2815.11,526.053,1868.68,2493.18,632.836,0.2248,0.299927,1,0
DB0-m3_o530_o156_f0_fsc.sym.89_repeat,10.40689,7.82672,10.40689,0.733489,2783.97,541.449,1944.88,2651.55,559.578,0.201,0.274033,1,0
DB0-m3_o530_o23_f0_fsc.sym.47_repeat,8.71618,7.53019,8.69841,0.805208,2255.4,370.852,1644.29,2042.06,411.385,0.1824,0.226525,1,0
DB0-m3_o530_o6_f0_fsc.sym.13_repeat,8.54604,7.61556,8.54604,0.746221,2281.7,466.737,2045.57,2741.23,382.413,0.1676,0.224598,1,0
DB0-m3_o530_o6_f0_fsc.sym.47_repeat,7.98943,6.67528,7.95451,0.7007,2278.69,472.466,2073.41,2959.06,336.335,0.1476,0.210646,1,0
DB0-m3_o530_o6_f0_fsc.sym.4_repeat,8.71948,7.71331,8.71236,0.641533,2281.21,523.597,2295.26,3577.77,557.984,0.2446,0.381274,1,0
DB0-m3_o540_o156_f0_fsc.sym.10_repeat,11.40067,10.77321,11.40067,0.644448,3477.86,756.076,2173.97,3373.38,875.726,0.2518,0.390722,1,0
DB0-m3_o540_o156_f0_fsc.sym.77_repeat,14.12434,12.24578,14.12347,0.636587,3484.58,606.276,1739.88,2733.14,1092.76,0.3136,0.492627,1,0
DB0-m3_o540_o159_f0_fsc.sym.1_repeat,8.35494,7.50858,8.33440,0.639053,2664.81,572.536,2148.5,3362.01,652.879,0.245,0.38338,1,0
DB0-m3_o540_o21_f0_fsc.sym.3_repeat,7.60120,6.71754,7.60120,0.646665,2448.28,576.797,2355.92,3643.19,532.257,0.2174,0.336186,1,2
DB0-m3_o540_o22_f0_fsc.sym.9_repeat,6.14991,5.56911,5.97433,0.929189,1811.42,253.265,1398.15,1504.7,168.1,0.0928,0.0998721,1,0
DB0-m3_o540_o4_f0_fsc.sym.16_repeat,5.71647,4.53551,5.71647,0.883312,1845.11,324.223,1757.2,1989.33,108.123,0.0586,0.0663412,1,3
DB0-m3_o5_o29_f0_nbo.sym.46_repeat,15.68477,14.75720,15.68477,0.42962,12565,2186.64,1740.27,4050.71,5767.34,0.459,1.06839,1,0
DB0-m3_o6_o11_f0_nbo.sym.108_repeat,14.77272,10.31152,14.77272,0.316429,22926.6,4081.96,1780.45,5626.69,12793,0.558,1.76343,1,0
DB0-m3_o6_o11_f0_nbo.sym.167_repeat,16.43144,11.28897,16.43144,0.286452,22927.8,3792.76,1654.22,5774.86,13275.2,0.579,2.02128,1,0
DB0-m3_o6_o11_f0_pcu.sym.43_repeat,8.78999,6.41398,8.78999,0.596129,2706.62,618.867,2286.5,3835.57,577.592,0.2134,0.357976,1,0
DB0-m3_o6_o11_f0_pcu.sym.4_repeat,10.80079,7.71307,10.80079,0.460388,2710.31,593.977,2191.55,4760.23,901.448,0.3326,0.722435,1,0
DB0-m3_o6_o12_f0_pcu.sym.112_repeat,8.06013,5.01531,7.91939,0.741854,2666.16,507.591,1903.83,2566.31,319.406,0.1198,0.161487,1,2
DB0-m3_o6_o12_f0_pcu.sym.9_repeat,8.02417,6.16556,7.48547,0.571291,2661.21,587.875,2209.05,3866.78,485.404,0.1824,0.319277,1,0
DB0-m3_o6_o13_f0_pcu.sym.128_repeat,7.65710,4.75101,7.60527,0.723776,3171.17,452.81,1427.9,1972.85,228.958,0.0722,0.0997547,1,0
DB0-m3_o6_o14_f0_nbo.sym.112_repeat,17.54923,14.21842,17.54923,0.256051,22691.1,3444.56,1518.02,5928.57,14390.7,0.6342,2.47685,1,0
DB0-m3_o6_o14_f0_nbo.sym.76_repeat,16.85021,11.85570,16.85021,0.305307,22688.6,3937.31,1735.37,5684.02,12805.4,0.5644,1.84863,1,0
DB0-m3_o6_o14_f0_pcu.sym.113_repeat,11.68041,8.80887,11.68041,0.482171,2656.27,571.043,2149.8,4458.58,997.693,0.3756,0.778977,1,0
DB0-m3_o6_o151_f0_fsc.sym.15_repeat,10.54390,8.29787,10.48476,0.579446,2371.15,553.97,2336.29,4031.93,619.345,0.2612,0.450775,1,0
DB0-m3_o6_o151_f0_fsc.sym.8_repeat,10.52242,9.13600,10.52242,0.606312,2369.89,557.567,2352.71,3880.36,592.947,0.2502,0.412659,1,0
DB0-m3_o6_o15_f0_nbo.sym.67_repeat,17.00481,12.56995,17.00481,0.326902,22857,3424.03,1498.03,4582.5,12932.5,0.5658,1.7308,1,0
DB0-m3_o6_o15_f0_pcu.sym.52_repeat,6.82608,5.47197,6.82608,0.735469,2658.51,485.921,1827.79,2485.2,297.753,0.112,0.152284,1,0
DB0-m3_o6_o16_f0_pcu.sym.48_repeat,10.83211,9.72107,10.83211,0.442493,3174.22,722.784,2277.04,5145.94,1216.36,0.3832,0.866002,1,0
DB0-m3_o6_o16_f0_pcu.sym.63_repeat,9.70463,8.04207,9.70463,0.502336,3172.55,674.729,2126.77,4233.76,788.697,0.2486,0.494888,1,0
DB0-m3_o6_o16_f0_pcu.sym.75_repeat,11.72436,9.83392,11.72436,0.515412,3180.21,680.333,2139.27,4150.6,1327.42,0.4174,0.809837,1,0
DB0-m3_o6_o17_f0_pcu.sym.106_repeat,9.02825,7.43230,9.02825,0.741945,3646.43,573.447,1572.63,2119.6,547.694,0.1502,0.202441,1,2
DB0-m3_o6_o18_f0_pcu.sym.108_repeat,13.00934,12.18724,13.00709,0.374848,3700.69,738.593,1995.82,5324.35,1721.56,0.4652,1.24104,1,0
DB0-m3_o6_o19_f0_nbo.sym.56_repeat,16.61175,11.27390,16.61175,0.321463,24768.4,3890.6,1570.79,4886.39,13875.2,0.5602,1.74266,1,0
DB0-m3_o6_o20_f0_nbo.sym.154_repeat,25.34103,16.77997,25.32627,0.177798,15851.4,1871.56,1180.68,6640.59,11714.2,0.739,4.1564,1,0
DB0-m3_o6_o21_f0_pcu.sym.2_repeat,12.81244,10.79824,12.81244,0.350138,3401.98,759.238,2231.75,6373.91,1547.9,0.455,1.29949,1,0
DB0-m3_o6_o22_f0_nbo.sym.172_repeat,17.34984,12.51805,17.34984,0.292576,22426.4,3560.08,1587.45,5425.76,13626.3,0.6076,2.07672,1,0
DB0-m3_o6_o24_f0_pcu.sym.76_repeat,9.89987,7.26234,9.89987,0.573004,2612.85,506.143,1937.13,3380.66,573.259,0.2194,0.382894,1,0
DB0-m3_o6_o25_f0_nbo.sym.121_repeat,25.95972,16.39046,25.74522,0.218069,16713.8,2030.71,1214.99,5571.59,12281.3,0.7348,3.36958,1,0
DB0-m3_o6_o25_f0_nbo.sym.153_repeat,24.13475,12.98807,21.47465,0.252767,16702.1,2429.96,1454.88,5755.81,10482.3,0.6276,2.48292,1,0
DB0-m3_o6_o25_f0_pcu.sym.66_repeat,8.92674,6.57255,8.92467,0.577012,3873.59,788.449,2035.44,3527.56,854.515,0.2206,0.382314,1,2
DB0-m3_o6_o27_f0_nbo.sym.118_repeat,23.59077,15.65054,23.59077,0.199197,40180.1,5089.39,1266.65,6358.77,28407.3,0.707,3.54926,1,0
DB0-m3_o6_o28_f0_pcu.sym.28_repeat,14.04737,11.56767,13.43280,0.516103,5677.02,1102.19,1941.49,3761.83,2744.27,0.4834,0.936635,1,0
DB0-m3_o6_o29_f0_nbo_repeat,26.91397,17.00607,26.90333,0.140499,59049.2,5507.07,932.625,6637.96,46790.6,0.7924,5.63991,1,0
DB0-m3_o6_o47_f0_fsc.sym.23_repeat,6.51253,4.69643,6.23421,0.952446,1355.18,237.119,1749.72,1837.08,126.303,0.0932,0.0978533,1,0
DB0-m3_o6_o6_f0_pcu.sym.23_repeat,12.16420,9.26263,12.16420,0.505309,7805.85,1558.43,1996.49,3951.04,2341.76,0.3,0.593696,1,0
DB0-m3_o6_o9_f0_pcu.sym.84_repeat,10.07631,7.61446,10.07386,0.633064,2653.09,518.16,1953.04,3085.06,665.396,0.2508,0.396169,1,0
DB0-m3_o6_unc_repeat,26.35363,25.46227,26.35363,0.163696,22523.8,2508.58,1113.75,6803.74,16982.9,0.754,4.60609,1,0
DB0-m3_o78_o22_f0_fsc.sym.4_repeat,6.02200,5.51020,6.02200,1.3686,792.59,68.667,866.362,633.027,32.1792,0.0406,0.0296653,1,0
DB0-m3_o7_o10_f0_pcu.sym.127_repeat,10.08575,8.99978,10.08575,0.511164,2609.84,562.343,2154.7,4215.29,797.044,0.3054,0.59746,1,0
DB0-m3_o7_o10_f0_pcu.sym.71_repeat,10.54759,9.43866,10.54759,0.542583,2636.74,486.469,1844.96,3400.33,756.217,0.2868,0.528583,1,0
DB0-m3_o7_o11_f0_nbo.sym.121_repeat,17.76628,14.64601,17.76406,0.239743,27788.9,3946.24,1420.08,5923.34,18596.3,0.6692,2.79132,1,0
DB0-m3_o7_o12_f0_pcu.sym.108_repeat,11.56717,9.75020,11.56717,0.505872,3267.49,661.761,2025.29,4003.56,1230.54,0.3766,0.744456,1,0
DB0-m3_o7_o13_f0_pcu.sym.11_repeat,12.77372,8.51872,12.77372,0.467719,3868.62,745.464,1926.95,4119.89,1448.41,0.3744,0.800481,1,0
DB0-m3_o7_o14_f0_pcu.sym.20_repeat,13.02774,10.90243,13.02774,0.484943,3243.37,653.423,2014.64,4154.38,1386.87,0.4276,0.881753,1,0
DB0-m3_o7_o14_f0_pcu.sym.48_repeat,12.39026,9.66408,12.39026,0.610675,3255.91,632.495,1942.61,3181.08,1097.89,0.3372,0.552176,1,0
DB0-m3_o7_o15_f0_nbo.sym.83_repeat,16.47528,13.80346,16.47062,0.312998,28117.9,3977.31,1414.51,4519.24,17433.1,0.62,1.98084,1,0
DB0-m3_o7_o15_f0_pcu.sym.18_repeat,13.44668,10.96960,13.44668,0.515337,3272.75,610.18,1864.43,3617.88,1241.68,0.3794,0.736217,1,0
DB0-m3_o7_o16_f0_pcu.sym.107_repeat,14.25652,10.83129,14.17535,0.373882,3861.7,714.435,1850.05,4948.23,1870.61,0.4844,1.2956,1,0
DB0-m3_o7_o16_f0_pcu.sym.75_repeat,12.86120,9.80040,12.86120,0.416842,3847,765.084,1988.78,4771.07,1574.96,0.4094,0.982146,1,0
DB0-m3_o7_o16_f0_pcu.sym.82_repeat,11.86182,9.46467,11.86182,0.434093,3855.09,786.199,2039.38,4698.02,1348.51,0.3498,0.805819,1,0
DB0-m3_o7_o19_f0_pcu.sym.22_repeat,12.86678,10.33526,12.86678,0.585502,3548.67,690.032,1944.48,3321.05,1311.59,0.3696,0.631253,1,2
DB0-m3_o7_o20_f0_nbo.sym.27_repeat,23.45924,17.95149,22.88097,0.217395,36673.5,3933.08,1072.46,4933.22,27263.1,0.7434,3.41958,1,0
DB0-m3_o7_o20_f0_pcu.sym.56_repeat,13.13438,10.15545,13.13308,0.462342,4308.45,868.664,2016.19,4360.81,1730.27,0.4016,0.868621,1,0
DB0-m3_o7_o22_f0_nbo.sym.157_repeat,18.25130,13.53403,18.24789,0.253477,27173.8,4099.18,1508.5,5951.24,17141.2,0.6308,2.48859,1,0
DB0-m3_o7_o22_f0_nbo.sym.29_repeat,17.74899,15.08749,17.74899,0.259799,27222.3,3739.34,1373.63,5287.28,18211.7,0.669,2.57507,1,0
DB0-m3_o7_o23_f0_nbo.sym.23_repeat,26.27070,17.19180,26.26750,0.168991,40287.1,4449.7,1104.5,6535.81,29554.6,0.7336,4.34105,1,0
DB0-m3_o7_o23_f0_nbo.sym.91_repeat,26.33068,16.98592,26.33068,0.173777,40325.6,4647.44,1152.48,6631.95,29340.9,0.7276,4.18699,1,0
DB0-m3_o7_o23_f0_pcu.sym.117_repeat,12.68273,10.90581,12.68273,0.416931,4699.55,922.055,1962.01,4705.83,1854.44,0.3946,0.946439,1,0
DB0-m3_o7_o24_f0_nbo.sym.37_repeat,16.69786,14.29348,16.69786,0.279243,27474,3917.64,1425.94,5106.46,17380.1,0.6326,2.26541,1,0
DB0-m3_o7_o26_f0_pcu.sym.44_repeat,14.23954,12.99673,14.23954,0.383992,5144.72,925.709,1799.34,4685.87,2410.82,0.4686,1.22034,1,0
DB0-m3_o7_o27_f0_nbo.sym.109_repeat,27.74294,17.97545,27.74294,0.158538,48809.5,5168.13,1058.84,6678.75,37544.2,0.7692,4.85182,1,0
DB0-m3_o7_o27_f0_pcu.sym.65_repeat,14.60470,12.30334,14.60470,0.323804,5743.21,953.598,1660.39,5127.77,3066.88,0.534,1.64915,1,0
DB0-m3_o7_o28_f0_nbo.sym.15_repeat,29.80881,19.13097,29.80881,0.145076,59200.8,5574.64,941.649,6490.72,46922.6,0.7926,5.46334,1,0
DB0-m3_o7_o29_f0_nbo.sym.11_repeat,29.77894,17.59820,29.77011,0.151546,69837.5,6429.39,920.621,6074.85,54640.8,0.7824,5.16277,1,0
DB0-m3_o7_o29_f0_nbo.sym.69_repeat,29.56019,19.04718,29.29024,0.149994,69861.7,7474.97,1069.97,7133.4,52801.5,0.7558,5.03887,1,0
DB0-m3_o7_o9_f0_nbo.sym.137_repeat,16.29857,12.80156,16.29857,0.29412,27578.6,4624.8,1676.95,5701.58,15802.5,0.573,1.94818,1,0
DB0-m3_o7_o9_f0_nbo.sym.93_repeat,16.90927,13.76802,16.90927,0.295671,27612,4300.79,1557.58,5267.94,16418.1,0.5946,2.01102,1,0
DB0-m3_o7_o9_f0_pcu.sym.45_repeat,12.63570,10.36039,12.63568,0.498645,3249.18,604.878,1861.63,3733.38,1178.15,0.3626,0.727171,1,0
DB0-m3_o7_o9_f0_pcu.sym.92_repeat,9.89933,6.79309,9.89372,0.540454,3244.03,684.986,2111.53,3906.96,862.911,0.266,0.492179,1,1
DB0-m3_o81_o23_f0_fsc.sym.3_repeat,6.38543,5.73174,6.34828,1.03105,1358.48,163.058,1200.3,1164.15,102.972,0.0758,0.0735174,1,0
DB0-m3_o82_o21_f0_fsc.sym.19_repeat,8.30956,7.36710,8.28766,1.0489,1072.02,151.085,1409.35,1343.65,163.375,0.1524,0.145296,1,0
DB0-m3_o84_o159_f0_fsc.sym.8_repeat,8.23200,7.47433,8.23200,1.20171,1074.27,140.704,1309.76,1089.91,167.586,0.156,0.129815,1,0
DB0-m3_o85_o23_f0_fsc.sym.87_repeat,6.62622,5.76088,6.60313,0.972688,1127.14,189.112,1677.81,1724.92,104.373,0.0926,0.0952001,1,0
DB0-m3_o88_o17_f0_fsc.sym.18_repeat,5.72994,4.87006,5.58144,1.1094,1163.4,141.284,1214.41,1094.66,63.2887,0.0544,0.0490355,1,0
DB0-m3_o88_o22_f0_fsc.sym.33_repeat,5.42402,4.68184,5.42402,1.44296,791.046,71.2154,900.269,623.904,28.3195,0.0358,0.0248101,1,0
DB0-m3_o88_o23_f0_fsc.sym.14_repeat,8.03403,7.18924,7.92196,0.93315,1240.71,199.583,1608.62,1723.86,183.377,0.1478,0.158388,1,0
DB0-m3_o8_o105_f0_fsc_repeat,10.67620,7.92089,10.52451,0.651419,1884.56,397.219,2107.75,3235.63,543.507,0.2884,0.442726,1,0
DB0-m3_o8_o11_f0_pcu.sym.151_repeat,11.11810,7.88207,11.11810,0.490331,3029.15,662.811,2188.11,4462.51,1042.63,0.3442,0.701974,1,0
DB0-m3_o8_o12_f0_pcu.sym.18_repeat,10.37827,9.00743,10.37827,0.467485,2967.82,603.337,2032.93,4348.65,1063.67,0.3584,0.766656,1,0
DB0-m3_o8_o14_f0_pcu.sym.53_repeat,9.66916,7.81736,9.66916,0.667881,2992.58,596.788,1994.23,2985.9,688.892,0.2302,0.344672,1,0
DB0-m3_o8_o17_f0_pcu.sym.145_repeat,11.13054,9.73567,10.95033,0.444708,4106.19,873.167,2126.46,4781.71,1621.95,0.395,0.888224,1,0
DB0-m3_o8_o18_f0_pcu.sym.117_repeat,13.37687,8.01016,13.37687,0.555639,4225.19,777.452,1840.04,3311.58,1517.69,0.3592,0.646462,1,0
DB0-m3_o8_o18_f0_pcu.sym.97_repeat,12.66602,11.31574,12.66048,0.424255,4179.06,764.714,1829.87,4313.14,1787.8,0.4278,1.00836,1,0
DB0-m3_o8_o19_f0_pcu.sym.5_repeat,14.01013,9.68626,14.01013,0.380875,3258.19,624.427,1916.48,5031.79,1596.52,0.49,1.28651,1,0
DB0-m3_o8_o21_f0_pcu.sym.3_repeat,13.60441,9.82894,13.60435,0.372728,3820.36,746.756,1954.67,5244.24,1803.97,0.4722,1.26687,1,0
DB0-m3_o8_o22_f0_pcu.sym.111_repeat,13.10085,9.56987,13.10085,0.458567,2931.09,570.469,1946.27,4244.24,1219.92,0.4162,0.90761,1,0
DB0-m3_o8_o23_f0_pcu.sym.88_repeat,14.55548,11.24338,14.15898,0.338202,4338.21,875.782,2018.76,5969.1,2150.02,0.4956,1.4654,1,0
DB0-m3_o8_o24_f0_pcu.sym.25_repeat,8.80097,6.98370,8.80097,0.632794,2954.22,563.025,1905.83,3011.77,582.572,0.1972,0.311634,1,0
DB0-m3_o8_o24_f0_pcu.sym.56_repeat,8.74776,7.13782,8.74776,0.540537,2929.52,741.282,2530.39,4681.25,715.388,0.2442,0.451773,1,1
DB0-m3_o8_o25_f0_pcu.sym.25_repeat,14.97143,11.09761,14.95682,0.347786,4342.56,751.409,1730.34,4975.28,2298.95,0.5294,1.5222,1,0
DB0-m3_o8_o25_f0_pcu.sym.87_repeat,12.95073,8.05690,12.94760,0.979513,4380.5,934.273,2132.8,2177.41,1600.63,0.3654,0.373043,1,0
